id,name,country,weapon,gender,points,date,level,hand,height,rank,flag,image
21958,MASSIALAS Alexander,USA,F,M,134.000,1994-04-20,S,R,172,9,USA,https://static.fie.org/uploads/33/169424-USA%20Fencing%202024%20Olympic%20Media%20Day%20-%20NYC%20-%20Timacheff%20-%200796.jpg
14397,MEINHARDT Gerek,USA,F,M,126.000,1990-07-27,S,R,183,10,USA,https://static.fie.org/uploads/33/169425-USA%20Fencing%202024%20Olympic%20Media%20Day%20-%20NYC%20-%20Timacheff%20-%200938.jpg
40236,MO Ziwei,CHINA,F,M,115.000,1996-12-30,S,R,,11,CHN,https://static.fie.org/uploads/31/158545-%E8%8E%AB%E6%A2%93%E7%BB%B43.jpg
46543,IIMURA Kazuki,JAPAN,F,M,115.000,2003-12-27,S,R,,12,JPN,https://static.fie.org/uploads/28/144872-JPN_ATHLETE_IIMURA_KAZUKI_2022.jpg
21966,LLAVADOR Carlos,SPAIN,F,M,110.000,1992-04-26,S,L,,13,ESP,https://static.fie.org/uploads/33/165113-LLAVADOR_FERNANDEZ_CARLOS_PAM478161.jpg
21765,CHOUPENITCH Alexander,CZECHIA,F,M,110.000,1994-05-02,S,R,,14,CZE,https://static.fie.org/uploads/27/139390-CHOUPENITCH_Alexandr.jpg
15860,FOCONI Alessio,ITALY,F,M,106.000,1989-11-22,S,R,,15,ITA,https://static.fie.org/uploads/34/170037-Foconi%20Alessio.jpg
29031,DOSA Daniel,HUNGARY,F,M,96.000,1996-01-19,S,L,,16,HUN,https://static.fie.org/uploads/21/107493-D%C3%A1niel%20D%C3%93SA.jpg
18861,HA Taegyu,KOREA,F,M,88.000,1989-12-20,S,L,,17,KOR,https://static.fie.org/uploads/17/88629-KOR_Athlete_HA_Taegyu.jpg
39650,SAVIN Rafael,FRANCE,F,M,86.000,2000-09-15,S,R,,18,FRA,https://static.fie.org/uploads/20/104841-IMG_6228.jpeg
31438,CHOI Chun Yin Ryan,"HONG KONG, CHINA",F,M,76.000,1997-10-09,S,L,,19,HKG,https://static.fie.org/uploads/23/117988-HKG_Athlete_Choi%20Chun%20Yin%20Ryan.jpg
19821,GAROZZO Daniele,ITALY,F,M,67.000,1992-08-04,S,R,,20,ITA,https://static.fie.org/uploads/7/39180-GAROZZO-Daniele.jpg
21621,LUPERI Edoardo,ITALY,F,M,64.000,1993-09-11,S,L,,21,ITA,https://static.fie.org/uploads/34/170048-Luperi%20Edoardo.jpg
25142,LEE Kwanghyun,KOREA,F,M,64.000,1993-08-17,S,R,,22,KOR,https://static.fie.org/uploads/24/124321-lee.jpg
12343,CHAMLEY-WATSON Miles,USA,F,M,64.000,1989-12-03,S,R,193,23,USA,https://static.fie.org/uploads/33/169414-USA%20Fencing%202024%20Olympic%20Media%20Day%20-%20NYC%20-%20Timacheff%20-%200846.jpg
52953,TOLBA Abdelrahman,EGYPT,F,M,61.000,2007-07-29,S,R,,24,EGY,https://static.fie.org/uploads/30/154562-abdelrahman%20tolba%20photo%20.jpeg
32250,CHEN Haiwei,CHINA,F,M,56.000,1994-12-30,S,L,,25,CHN,https://static.fie.org/uploads/22/114760--%E7%BE%8E%E9%A2%9C%E7%85%A7.jpg
48986,LOMBARDI Giulio,ITALY,F,M,54.000,2002-10-22,S,L,,26,ITA,https://static.fie.org/uploads/34/170047-Lombardi%20Giulio.jpeg
31919,SHIKINE Takahiro,JAPAN,F,M,53.000,1997-12-07,S,R,,27,JPN,https://static.fie.org/uploads/23/116959-JPN_AHLETE_SHIKINE_TAKAHIRO.jpg
36173,NAGANO Yudai,JAPAN,F,M,53.000,1998-10-15,S,R,,28,JPN,https://static.fie.org/uploads/23/115499-.jpeg
18031,ABOUELKASSEM AlaaEldin,EGYPT,F,M,52.500,1990-11-25,S,L,,29,EGY,https://static.fie.org/uploads/18/90601-egy.jpg
22963,TOLDO Guilherme,BRAZIL,F,M,50.000,1992-09-01,S,L,165,30,BRA,https://static.fie.org/uploads/9/48983-6.jpg
30314,KAHL Alexander,GERMANY,F,M,48.000,1993-10-05,S,R,,31,GER,https://static.fie.org/uploads/31/157718-A.Kahl.jpg
17929,VAN HAASTER Maximilien,CANADA,F,M,45.500,1992-06-19,S,R,,32,CAN,https://static.fie.org/uploads/31/157063-CANADA_Maximilien_Van%20Haaster_Athlete.jpg
28163,YEUNG Chi Ka,"HONG KONG, CHINA",F,M,42.875,1994-08-19,S,R,,33,HKG,https://static.fie.org/uploads/32/163724-yeung.jpeg
28616,SIESS Michal,POLAND,F,M,42.500,1994-05-10,S,R,,34,POL,https://static.fie.org/uploads/20/103754-MS.jpg
16436,HEO Jun,KOREA,F,M,40.000,1988-05-31,S,R,,35,KOR,https://static.fie.org/uploads/17/88630-KOR_Athlete_HEO_Jun.jpg
34446,FILIPPI Davide,ITALY,F,M,40.000,1998-03-14,S,R,,36,ITA,https://static.fie.org/uploads/34/170036-Filippi%20Davide.jpeg
35143,DE GREEF Stef,BELGIUM,F,M,40.000,1998-01-10,S,L,,37,BEL,https://static.fie.org/uploads/27/138822-De%20Greef%20Stef%20%2835143%29.jpg
37282,WINTERBERG-POULSEN Jonas,DENMARK,F,M,39.000,2001-05-15,S,L,,38,DEN,https://static.fie.org/uploads/16/80342-Jonas%20Wintherberg-Poulsen.jpg
34556,HASSAN Mohamed,EGYPT,F,M,38.750,1997-07-01,S,R,172,39,EGY,https://static.fie.org/uploads/24/121835-Hassan.jpg
23590,ARCHER Kristjan,GREAT BRITAIN,F,M,38.000,1994-02-21,S,L,,40,GBR,https://static.fie.org/uploads/2/13960-23590.jpg
43549,XU Jie,CHINA,F,M,38.000,2002-01-06,S,R,,41,CHN,https://static.fie.org/uploads/27/139323-23.CHN_XU_JIE_Athlete.jpg
25513,PAUTY Maxime,FRANCE,F,M,37.500,1993-06-20,S,R,,42,FRA,https://static.fie.org/uploads/8/44515-FHS%20MAXIME%20PAUTY%20FH%20%282%29.jpg
17052,DAVIS James-Andrew,GREAT BRITAIN,F,M,34.500,1991-07-03,S,L,,43,GBR,https://static.fie.org/uploads/23/117044-JamesDavis1.png
20789,CHOI Nicholas Edward,"HONG KONG, CHINA",F,M,32.000,1993-01-20,S,R,,44,HKG,https://static.fie.org/uploads/33/168739-HKG_ATH_CHOI_NICHOLAS%20EDWARD.jpg
17823,AVOLA Giorgio,ITALY,F,M,31.750,1989-05-08,S,R,,45,ITA,https://static.fie.org/uploads/8/40305-Avola.jpg
42177,CERVANTES Diego,MEXICO,F,M,31.125,2001-02-11,S,R,,46,MEX,https://static.fie.org/uploads/25/126298-cervantes.jpeg
5452,RAJSKI Leszek,POLAND,F,M,31.000,1983-11-25,S,R,178,47,POL,https://static.fie.org/uploads/33/168093-IMG_20240327_150921.jpg
36874,LOISEL Pierre,FRANCE,F,M,31.000,1998-03-06,S,R,,48,FRA,https://static.fie.org/uploads/23/117453-LOISEL_Pierre.jpg
34638,EDIRI Alexandre,FRANCE,F,M,30.500,1998-01-30,S,R,,49,FRA,https://static.fie.org/uploads/22/112311-EDIRI_Alexandre.jpg
46198,DI VEROLI Damiano,ITALY,F,M,30.000,2003-06-27,S,R,,50,ITA,https://static.fie.org/uploads/20/103919-DI%20VEROLI%20Damiano.jpg
54824,CHEN Andrew,USA,F,M,29.500,2005-10-31,S,L,,51,USA,https://static.fie.org/uploads/27/136069-IMG-0282.jpg
30289,RZADKOWSKI Andrzej,POLAND,F,M,29.000,1997-03-04,S,R,,52,POL,https://static.fie.org/uploads/19/99914-AR.jpg
37878,BORODACHEV Kirill,_AIN,F,M,28.500,2000-03-23,S,L,,53,_AIN,https://static.fie.org/uploads/20/104932-Foil%20%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB%20%D0%91%D0%BE%D1%80%D0%BE%D0%B4%D0%B0%D1%87%D0%B5%D0%B2.jpg
45623,BABA Shunsuke,JAPAN,F,M,28.000,2002-09-23,S,L,,54,JPN,https://static.fie.org/uploads/20/101963-BABA_SHUNSUKE.jpeg
32434,HEROUI Salim,ALGERIA,F,M,27.750,1999-03-19,S,L,,55,ALG,https://static.fie.org/uploads/23/118666-20191115_131317.jpg
10213,MEPSTEAD Marcus,GREAT BRITAIN,F,M,27.000,1990-05-11,S,R,,56,GBR,https://static.fie.org/uploads/21/106271-Marcus%20Mepstead%20GBR.jpeg
43301,CHEN Yi-Tung,CHINESE TAIPEI,F,M,26.250,2003-06-27,S,R,,57,TPE,https://static.fie.org/uploads/17/85541-.jpg
42984,ROBIN Noe,SENEGAL,F,M,25.750,2000-08-08,S,L,,58,SEN,https://static.fie.org/uploads/30/150931-png%20ROBIN%20No%C3%A9%20Mandiogou.png
43449,SZEMES Gergo,HUNGARY,F,M,25.500,2003-02-11,S,L,,59,HUN,https://static.fie.org/uploads/20/103008-Szemes%20Gerg%C5%912.jpg
37860,VAN CAMPENHOUT Stef,BELGIUM,F,M,25.500,1998-05-28,S,L,,60,BEL,https://static.fie.org/uploads/27/138823-Van%20Campenhout%20Stef%20%2837860%29.jpg
39391,BROSZUS Blake,CANADA,F,M,25.500,2000-11-22,S,L,,61,CAN,https://static.fie.org/uploads/31/157062-CANADA_Blake_Broszus_Athlete.jpg
33862,BEKKAT Thibaud,ALGERIA,F,M,25.375,1995-09-05,S,R,,62,ALG,https://static.fie.org/uploads/17/89856-Photo%20id.jpg
15353,YUNES Klod,UKRAINE,F,M,25.250,1989-07-09,S,R,,63,UKR,https://static.fie.org/uploads/6/32940-Yunes.jpg
28906,AGUIRRE Cesar,VENEZUELA,F,M,24.500,1994-02-20,S,R,168,64,VEN,https://static.fie.org/uploads/7/37492-CESAR%20AGUIRRE.jpg
33771,SUZUMURA Kenta,JAPAN,F,M,24.500,1998-09-15,S,R,,65,JPN,https://static.fie.org/uploads/23/115352-57D-7Prw.jpeg
46574,YOUN Jeonghyun,KOREA,F,M,24.500,2001-01-05,S,R,,66,KOR,https://static.fie.org/uploads/18/94708-.jpg
50909,ROBSON Samuel Elijah,SINGAPORE,F,M,23.750,2006-03-06,S,R,,67,SGP,https://static.fie.org/uploads/28/140189-ROBSON%20Samuel.jpg
42942,ALARCON Leopoldo,CHILE,F,M,23.625,2001-08-27,S,L,173,68,CHI,https://static.fie.org/uploads/16/83575-Foto%20L.%20Alarc%C3%B3n%202017.jpg
45205,LIU Patrick,CANADA,F,M,23.500,2002-12-27,S,L,,69,CAN,https://static.fie.org/uploads/31/157065-CANADA_Patrick_Liu_Athlete.jpg
43300,CHEN Chih Chieh,CHINESE TAIPEI,F,M,23.000,2001-04-03,S,R,,70,TPE,https://static.fie.org/uploads/24/124740-.jpg
49110,LOUIE Bryce,USA,F,M,23.000,2002-03-06,S,R,,71,USA,https://static.fie.org/uploads/27/136400-Louie.jpg
17449,MERTINE Julien,FRANCE,F,M,23.000,1988-06-25,S,R,,72,FRA,https://static.fie.org/uploads/8/44512-FHS%20JULIEN%20MERTINE%20FH%20%282%29.jpg
36544,LECHNER Moritz,AUSTRIA,F,M,22.500,2000-04-13,S,R,,73,AUT,https://static.fie.org/uploads/32/163124-Lechner%20Mo.jpg
51110,EL RHAZZOULY Amir,MOROCCO,F,M,22.250,2002-10-18,S,L,,74,MAR,https://static.fie.org/uploads/25/126805-EL%20RHAZZOULY.jpg
55800,ZENG Zhaoran,CHINA,F,M,21.500,2004-12-21,S,R,,75,CHN,https://static.fie.org/uploads/27/139119-CHN_Athlete_ZENG_ZHAORAN.jpg
29961,INGARGIOLA Francesco,ITALY,F,M,21.000,1996-07-18,S,R,,76,ITA,https://static.fie.org/uploads/34/170044-Ingargiola%20Francesco.jpg
33646,WOJTKOWIAK Adrian,POLAND,F,M,20.500,1998-09-06,S,R,180,77,POL,https://static.fie.org/uploads/7/37627-WOJTKOWIAK%20Adrian%20POL%20photo.jpg
22256,TOFALIDES Alex,CYPRUS,F,M,20.500,1993-03-13,S,L,,78,CYP,https://static.fie.org/uploads/25/129631-TOFALIDES_Alexander_34343.png
31278,IM Cheolwoo,KOREA,F,M,20.500,1993-05-14,S,L,,79,KOR,https://static.fie.org/uploads/28/140691-KOREA_IM_CHEOLWOO_FENCER.jpg
15368,POGREBNIAK Andrii,UKRAINE,F,M,20.500,1988-02-11,S,L,,80,UKR,https://static.fie.org/uploads/3/16608-15368.jpg
49004,EMMER Chase,USA,F,M,20.000,2004-07-11,S,R,,81,USA,https://static.fie.org/uploads/29/145499-Emmer%2C%20Chase.jpg
54324,SOSNOV David,GREAT BRITAIN,F,M,20.000,2006-05-20,S,L,,82,GBR,https://static.fie.org/uploads/27/135381-SOSNOV_david_GBR_athlete.jpg
30390,CHASTANET Maximilien,FRANCE,F,M,20.000,1996-03-15,S,R,,83,FRA,https://static.fie.org/uploads/7/38946-CHASTANET-Maximilien.jpg
30808,SIDO Alexandre,FRANCE,F,M,20.000,1996-10-31,S,R,,84,FRA,https://static.fie.org/uploads/28/140551-MenFoil%20SIDO%20Alexandre.jpg
38990,KLEIN Luis,GERMANY,F,M,20.000,1999-01-06,S,R,,85,GER,https://static.fie.org/uploads/21/109457-Luis%20Klein.jpg
47981,COOK Jaimie,GREAT BRITAIN,F,M,20.000,2005-01-15,S,R,,86,GBR,https://static.fie.org/uploads/27/135369-COOK_JAIMIE_GBR_ATHLETE.jpg
45857,SPOLJAR Borna,CROATIA,F,M,19.750,2002-04-23,S,R,,87,CRO,https://static.fie.org/uploads/18/92749-borna_spoljar_ZSM.jpg
24407,FUNAMOTO Seishiro,JAPAN,F,M,19.500,1993-10-28,S,R,,88,JPN,https://static.fie.org/uploads/29/145189-JPN_ATHLETE_FUNAMOTO_SEISHIRO_2022.jpeg
40486,JURKIEWICZ Jan,POLAND,F,M,18.500,2000-10-05,S,R,,89,POL,https://static.fie.org/uploads/8/44467-JURKIEWICZ%20Jan%20photo%20flm.jpg
35446,LEE Yat Long,"HONG KONG, CHINA",F,M,18.000,2000-09-16,S,L,,90,HKG,https://static.fie.org/uploads/23/116474-Lee%20Yat%20Long%20July%2018.jpg
52580,NIGOSANTI Andrea,ARGENTINA,F,M,17.875,2000-01-11,S,R,188,91,ARG,https://static.fie.org/uploads/24/124742-ANDREA%20NIGOSANTI.png
40171,MADER Joffrey,FRANCE,F,M,17.750,1998-07-22,S,R,,92,FRA,https://static.fie.org/uploads/8/42255-FFE%20couleurs.jpg
50893,ASRANOV Mukhammad Yusuf,UZBEKISTAN,F,M,17.500,2003-10-29,S,L,,93,UZB,https://static.fie.org/uploads/31/158738-%D0%AE%D1%81%D1%83%D1%84.jpg
26867,REICHETZER Tobias,AUSTRIA,F,M,17.000,1994-10-08,S,L,,94,AUT,https://static.fie.org/uploads/32/163131-Reichetzer%20Tobias.jpg
34666,PADUA Carlos M.,PUERTO RICO,F,M,16.875,1998-01-26,S,R,,95,PUR,https://static.fie.org/uploads/8/41756-Carlos%20Padua.jpg
41567,WU Bin,CHINA,F,M,16.000,1998-05-26,S,L,,96,CHN,https://static.fie.org/uploads/22/110943-.jpg
51538,ALVARES DE OLIVEIRA Victor,CAPE VERDE ,F,M,15.750,1996-08-25,S,R,,97,CPV,https://static.fie.org/uploads/23/118324-Victor.jpg
48579,MION Lorenzo,BRAZIL,F,M,15.500,2004-01-25,S,R,166,98,BRA,https://static.fie.org/uploads/20/100156-MION_CBE.png
31918,ITO Takuma,JAPAN,F,M,15.500,1998-07-17,S,R,,99,JPN,https://static.fie.org/uploads/31/155524-201612_712-2.jpg
55859,PRATS Mathieu Cheickh Jaques,MALI,F,M,15.000,2001-12-03,S,R,174,100,MLI,https://static.fie.org/uploads/31/159596-WhatsApp%20Image%202023-09-22%20%C3%A0%2011.39.41.jpg
30087,FILES Petar,CROATIA,F,M,14.500,1997-07-26,S,R,,101,CRO,https://static.fie.org/uploads/16/80557-PETAR%20FILES.jpg
30935,MAROSTEGA Pedro,BRAZIL,F,M,14.250,1997-03-09,S,R,,102,BRA,https://static.fie.org/uploads/5/29101-BRAZIL_FENCER_MAROSTEGA_Pedro.jpg
31029,BRICENO Janderson,VENEZUELA,F,M,14.250,1995-03-06,S,R,186,103,VEN,https://static.fie.org/uploads/28/142734-Janderson%20BRICE%C3%91O.jpg
42929,OSPINA LADRON DE GUEVARA David,COLOMBIA,F,M,14.250,2000-01-31,S,R,180,104,COL,https://static.fie.org/uploads/16/83507-David%20Ospina%20Ladr%C3%B3n%20de%20Guevara.jpg
40915,CUK Veljko,SERBIA,F,M,14.000,2000-01-26,S,R,,105,SRB,https://static.fie.org/uploads/26/132516-image-10-01-22-03-14.jpeg
43020,OLIVARES Marcello,USA,F,M,14.000,2001-04-04,S,R,,106,USA,https://static.fie.org/uploads/16/83764-Olivares%2C%20Marcello.png
46216,MARTINI Tommaso,ITALY,F,M,13.000,2002-07-17,S,R,,107,ITA,https://static.fie.org/uploads/34/170052-Martini%20Tommaso.jpg
44217,KIM Dongsu,KOREA,F,M,13.000,1992-05-22,S,R,,108,KOR,https://static.fie.org/uploads/17/87335-KIM%20dongsu.jpg
49825,TOTH Gergely,HUNGARY,F,M,12.500,2002-04-03,S,R,,109,HUN,https://static.fie.org/uploads/20/103553-HUN_Gergely_TOTH_fencer_cadet_men_foil.jpg
30645,TYCHLER Pavel,SOUTH AFRICA,F,M,12.000,1998-03-26,S,R,,110,RSA,https://static.fie.org/uploads/20/101864-E6D87CFC-46E9-4677-A764-F77EB8E5A683.jpeg
32433,MADI Youcef,ALGERIA,F,M,12.000,1998-04-10,S,R,,111,ALG,https://static.fie.org/uploads/2/13301-32433.jpg
46777,FINSTERBUSH Ori,ISRAEL,F,M,12.000,2003-04-25,S,R,170,112,ISR,https://static.fie.org/uploads/26/130782-%20%D7%A4%D7%99%D7%A0%D7%A1%D7%98%D7%A8%D7%91%D7%95%D7%A9-%20213901226.jpg
40355,BORODACHEV Anton,_AIN,F,M,12.000,2000-03-23,S,R,,113,_AIN,https://static.fie.org/uploads/22/110094-%20%D0%B0%D0%BD%D1%82%D0%BE%D0%BD.jpeg
51136,HAMILTON Bogdan,CANADA,F,M,11.625,2004-01-02,S,R,,114,CAN,https://static.fie.org/uploads/31/157064-CANADA_Bogdan_Hamilton_Athlete.jpg
34986,SADULLAEV Doniyor,UZBEKISTAN,F,M,11.500,1997-01-25,S,L,,115,UZB,https://static.fie.org/uploads/31/159581-%D0%94%D0%BE%D0%BD%D0%B8%D0%B9%D0%BE%D1%80%20%D0%A1.jpg
35857,KUMBLA Sidarth,USA,F,M,11.500,1998-09-27,S,R,,116,USA,https://static.fie.org/uploads/26/131998-Kumbla%2C%20Sidarth.jpg
40354,MYLNIKOV Vladislav,_AIN,F,M,11.500,2000-09-12,S,L,,117,_AIN,https://static.fie.org/uploads/22/110110-%20%D0%B2%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2.jpg
14560,POSCHARNIG Johannes,AUSTRIA,F,M,11.250,1990-01-11,S,L,,118,AUT,https://static.fie.org/uploads/3/15131-14560.jpg
20897,SERRI Cedrik,SLOVAKIA,F,M,11.000,1991-04-14,S,R,,119,SVK,https://static.fie.org/uploads/17/87287-SVK_SERRI_C%C3%A9drik_fencer.png
28626,ROSATELLI Damiano,ITALY,F,M,10.750,1995-11-04,S,R,,120,ITA,https://static.fie.org/uploads/5/29419-ROSATELLI%20DAMIANO.jpg
49167,GLASSON Joseph,AUSTRALIA,F,M,10.750,2006-01-24,S,R,,121,AUS,https://static.fie.org/uploads/20/101927-AUS_Athlete_GLASSON_JOSEPH.jpg
30489,SAITO Toshiya,JAPAN,F,M,10.750,1997-05-29,S,R,,122,JPN,https://static.fie.org/uploads/32/160858-Saito%20Toshiya.jpg
51529,FAUL Paul Luca,GERMANY,F,M,10.625,2002-10-11,S,R,,123,GER,https://static.fie.org/uploads/31/157719-P.Faul.jpg
39515,MARINO Nicolas,ARGENTINA,F,M,10.500,1999-12-16,S,L,181,124,ARG,https://static.fie.org/uploads/8/40783-NICOL%C3%81S%20MARINO.jpg
28211,NEMETH Andras,HUNGARY,F,M,10.500,1995-02-14,S,R,,125,HUN,https://static.fie.org/uploads/21/107495-Andr%C3%A1s%20N%C3%89METH.jpg
31040,KALIYEV Tamirlan,KAZAKHSTAN,F,M,10.250,1996-06-13,S,R,,126,KAZ,https://static.fie.org/uploads/3/15434-31040.jpg
42856,BOURTIS James,USA,F,M,10.000,2000-01-02,S,R,,127,USA,https://static.fie.org/uploads/16/83191-Bourtis%2C%20James.jpg
48591,RIEGER Laurenz,GERMANY,F,M,9.750,2002-01-07,S,L,,128,GER,https://static.fie.org/uploads/31/157720-L.Rieger.jpg
31990,MINOTT Kamal,GREAT BRITAIN,F,M,9.500,1997-10-25,S,R,,129,GBR,https://static.fie.org/uploads/23/117042-KMinottProfile.jpeg
44984,GASSNER Ethan,USA,F,M,9.500,2001-12-05,S,L,,130,USA,https://static.fie.org/uploads/19/98679-Gassner.jpg
32232,SERVELLO Augusto Antonio,ARGENTINA,F,M,9.500,1999-12-01,S,L,165,131,ARG,https://static.fie.org/uploads/5/29260-AUGUSTO%20ANTONIO%20SERVELLO%20-%20ARG.jpg
54242,LEUNG Chin Yu,"HONG KONG, CHINA",F,M,9.500,2004-09-30,S,R,,132,HKG,https://static.fie.org/uploads/32/163715-leung.jpeg
50168,HAYASHI Shoren,JAPAN,F,M,9.500,2003-01-08,S,R,,133,JPN,https://static.fie.org/uploads/31/159652-JPN_AHLETE_HAYASHI_SHOREN.jpg
59725,TANG Yuncong,CHINA,F,M,9.250,2000-03-20,S,R,,134,CHN,https://static.fie.org/uploads/31/155732-%E5%94%90%E4%BA%91%E9%AA%A2.png
45107,NEO Max Wei Kit,SINGAPORE,F,M,9.000,2002-08-08,S,L,,135,SGP,https://static.fie.org/uploads/24/123270-NEO_Max.jpg
46816,NIJS Mathieu,BELGIUM,F,M,9.000,2002-02-04,S,L,,136,BEL,https://static.fie.org/uploads/27/138824-Nijs%20Mathieu%20%2846816%29.jpg
49766,BARANNIKOV Egor,_AIN,F,M,9.000,2002-11-28,S,L,,137,_AIN,https://static.fie.org/uploads/20/103460-%20%D0%B5%D0%B3%D0%BE%D1%80.jpeg
35109,ZHURAVLEV Vladislav,_AIN,F,M,9.000,1997-05-10,S,L,,138,_AIN,https://static.fie.org/uploads/2/10633-35109.jpg
41923,HOIDA Danyil,UKRAINE,F,M,8.875,2000-02-20,S,R,,139,UKR,https://static.fie.org/uploads/15/79239-ESoGba1Fiq0.jpg
32394,GARCIA-ALZORRIZ Roger,SPAIN,F,M,8.750,1997-07-28,S,R,,140,ESP,https://static.fie.org/uploads/2/13512-32394.jpg
32419,YOONG Hans Wei Shen,MALAYSIA,F,M,8.625,2000-10-20,S,R,,141,MAS,https://static.fie.org/uploads/19/95281-hans%20yoong.jpeg
41836,DI TOMMASO Alessio,ITALY,F,M,8.500,2001-09-23,S,R,,142,ITA,https://static.fie.org/uploads/34/170031-Di%20Tommaso%20Alessio.jpg
43009,SPICHIGER Armand,FRANCE,F,M,8.500,2001-06-07,S,L,,143,FRA,https://static.fie.org/uploads/19/95556-spichiger%20armand.jpg
33156,PEREZ Nathaniel,PHILIPPINES,F,M,8.375,1996-01-26,S,R,,144,PHI,https://static.fie.org/uploads/33/165097-PHI_ATHLETE_FENCING_PEREZ_NATHANIEL.jpg
28541,CHUCHUKALO Dmytro,UKRAINE,F,M,8.125,1995-10-05,S,L,,145,UKR,https://static.fie.org/uploads/5/28523-chuchukalo.jpg
48623,NURUMOV Galim,KAZAKHSTAN,F,M,8.000,2004-03-15,S,R,,146,KAZ,https://static.fie.org/uploads/20/100258-KAZ_Athlete_NURUMOV_Galim.jpg
50703,WAKIM Philippe,LEBANON,F,M,8.000,2000-03-06,S,R,180,147,LBN,https://static.fie.org/uploads/22/110237-IMG-20190127-WA0071.jpg
45828,ESPINOZA Joaquin,PERU,F,M,8.000,2002-11-10,S,R,165,148,PER,https://static.fie.org/uploads/22/112187-76343387.jpg
55145,FUKUDA Ryosuke,JAPAN,F,M,8.000,2004-09-15,S,R,,149,JPN,https://static.fie.org/uploads/32/161711-JPN_ATHLETE_FUKUDA_RYOSUKE.jpg
37311,NG Lok Wang Lawrence,"HONG KONG, CHINA",F,M,8.000,1999-10-14,S,R,,150,HKG,https://static.fie.org/uploads/5/28334-HKG_Athlete_NG_Lok%20Wang%20Lawrence.jpg
41892,MIHALYI Andor Istvan,HUNGARY,F,M,7.500,2002-12-14,S,R,,151,HUN,https://static.fie.org/uploads/20/103006-Mih%C3%A1lyi%20Andor2.jpg
13949,LEAL Antonio J.,VENEZUELA,F,M,7.500,1987-06-25,S,R,177,152,VEN,https://static.fie.org/uploads/26/130139-Antonio%20LEAL.jpg
43459,TRANQUILAN Sammuel,PHILIPPINES,F,M,7.500,1998-10-21,S,L,,153,PHI,https://static.fie.org/uploads/17/85801-TRANQUILAN%20SAMMUEL_PHOTO.jpg
29296,ABE Yoshiki,JAPAN,F,M,7.500,1996-06-11,S,R,,154,JPN,https://static.fie.org/uploads/26/132049-JPN_AHLETE_ABE_YOSHIKI.jpg
50896,SEMENEEV Radmir,UZBEKISTAN,F,M,7.375,2005-08-15,S,R,,155,UZB,https://static.fie.org/uploads/22/113893-semeneev.jpg
55065,FUKUDA Alessio,PERU,F,M,7.375,2005-11-06,S,R,173,156,PER,https://static.fie.org/uploads/27/136595-Foto_Alessio_Fukuda.jpeg
58620,GUO Yifan,CHINA,F,M,7.375,2006-03-01,S,R,,157,CHN,https://static.fie.org/uploads/30/151024-%E7%94%B7%E8%8A%B1%E9%83%AD%E4%B8%80%E5%87%A1%E5%8F%B3.jpg
34357,ALARCON Gustavo,CHILE,F,M,7.250,1999-02-04,S,R,172,158,CHI,https://static.fie.org/uploads/8/41932-Foto%20G.%20Alarc%C3%B3n%202016.jpg
26869,ETTELT Maximilian,AUSTRIA,F,M,7.250,1995-10-04,S,R,,159,AUT,https://static.fie.org/uploads/32/163114-Ettelt%20Maxi.jpg
32606,BRETEAU Ignacio,SPAIN,F,M,7.250,1999-08-03,S,R,,160,ESP,https://static.fie.org/uploads/22/110989-Ignacio%20Breteau%202.jpg
53610,PERESSINI TORREGROSA Esteban,SPAIN,F,M,7.125,2002-02-07,S,R,,161,ESP,https://static.fie.org/uploads/25/129996-ESTEBAN%20PERESSINI%20TORREGOSA.jpg
37875,SEMENYUK Grigoriy,_AIN,F,M,7.000,1998-07-24,S,L,,162,_AIN,https://static.fie.org/uploads/15/78595-semenyuk.jpg
28892,ALARCON Juvenal,CHILE,F,M,6.750,1997-01-08,S,L,157,163,CHI,https://static.fie.org/uploads/2/11650-28892.jpg
52880,LAZARENKO Ievgen,UKRAINE,F,M,6.750,2003-11-20,S,R,,164,UKR,https://static.fie.org/uploads/25/125743-lazarenko__.jpg
42455,VARGAS ESCOBAR Tomas,COLOMBIA,F,M,6.625,2001-12-08,S,R,162,165,COL,https://static.fie.org/uploads/16/81521-tomas.jpg
43031,MURILLO DIAZ Jorge Eduardo,COLOMBIA,F,M,6.625,2000-11-09,S,R,183,166,COL,https://static.fie.org/uploads/16/83778-_FOTO%20JORGE.jpg
51418,KIEW Zephaniah Ian,SINGAPORE,F,M,6.375,2004-09-13,S,R,,167,SGP,https://static.fie.org/uploads/23/117632-KIEW_Zephaniah%20Ian.jpg
40032,COLON LOPEZ Cesar,PUERTO RICO,F,M,6.375,2002-04-24,S,R,,168,PUR,https://static.fie.org/uploads/8/41748-Cesar%20Colon.jpg
34789,ROGER Wallerand,FRANCE,F,M,6.375,1998-07-25,S,R,,169,FRA,https://static.fie.org/uploads/18/94007-ROGER.png
40397,GOREN Raz,ISRAEL,F,M,6.375,2001-01-27,S,R,167,170,ISR,https://static.fie.org/uploads/28/143210-%20%D7%92%D7%95%D7%A8%D7%9F.jpg
